id,cod_municipio,cod_vereda,departamento,municipio,vereda,vigencia,fuente,descripcion,seudonimos,area_ha,cod_dpto,observaciones
14337,25398,25398005,CUNDINAMARCA,LA PEÑA,BUENOS AIRES,2010,POT,NULL,1,"1089,36366344",25,
14319,25398,25398006,CUNDINAMARCA,LA PEÑA,CABUYAL (TIERRA AMARILLA),2010,POT,NULL,1,"582,569936374",25,
14326,25398,25398008,CUNDINAMARCA,LA PEÑA,CENTRO,2010,POT,NULL,1,"116,95729106",25,
14341,25398,25398009,CUNDINAMARCA,LA PEÑA,COYAGO,2010,POT,NULL,1,"546,845888076",25,
14328,25398,25398010,CUNDINAMARCA,LA PEÑA,EL RETIRO,2010,POT,NULL,1,"428,622154948",25,
14329,25398,25398011,CUNDINAMARCA,LA PEÑA,EL VALLE,2010,POT,NULL,1,"171,375438003",25,
14323,25398,25398012,CUNDINAMARCA,LA PEÑA,GALINDO,2010,POT,NULL,1,"314,044152425",25,
14340,25398,25398013,CUNDINAMARCA,LA PEÑA,GUAMAL,2010,POT,NULL,1,"384,043011044",25,
14333,25398,25398014,CUNDINAMARCA,LA PEÑA,LA FLORESTA,2010,POT,NULL,1,"462,039431017",25,
14327,25398,25398015,CUNDINAMARCA,LA PEÑA,LAGUNAS (MOMPOX),2010,POT,NULL,1,"994,138958929",25,
14318,25398,25398016,CUNDINAMARCA,LA PEÑA,LOS PEREZ,2010,POT,NULL,1,"512,484300357",25,
14335,25398,25398017,CUNDINAMARCA,LA PEÑA,MESA DE AGUA BLANCA,2010,POT,NULL,1,"256,549460554",25,
14320,25398,25398018,CUNDINAMARCA,LA PEÑA,MINIPI,2010,POT,NULL,1,"1076,98184577",25,
14336,25398,25398019,CUNDINAMARCA,LA PEÑA,NACUMA,2010,POT,NULL,1,"670,593701525",25,
14332,25398,25398020,CUNDINAMARCA,LA PEÑA,QUEBRADA HONDA,2010,POT,NULL,1,"381,281270377",25,
14339,25398,25398021,CUNDINAMARCA,LA PEÑA,RIO NEGRO,2010,POT,NULL,1,"360,426199688",25,
14322,25398,25398022,CUNDINAMARCA,LA PEÑA,RODEO,2010,POT,NULL,1,"541,631104374",25,
14321,25398,25398023,CUNDINAMARCA,LA PEÑA,TAPIAS,2010,POT,NULL,1,"694,828599277",25,
14325,25398,25398024,CUNDINAMARCA,LA PEÑA,TERAMA,2010,POT,NULL,1,"369,994046671",25,
21710,5390,5390001,ANTIOQUIA,LA PINTADA,LA BOCANA,2007,GOBERNACION DE ANTIOQUIA,NULL,1,"51,5594692076",5,
21711,5390,5390003,ANTIOQUIA,LA PINTADA,RAFAEL URIBE URIBE,2007,GOBERNACION DE ANTIOQUIA,NULL,1,"1839,58910838",5,
5350,41396,41396001,HUILA,LA PLATA,AGUA BONITA,2006,POT,NULL,1,"1309,09104164",41,
5391,41396,41396002,HUILA,LA PLATA,ALTO CAÑADA,2006,POT,NULL,1,"563,655506156",41,
5398,41396,41396003,HUILA,LA PLATA,ALTO GETZEN,2006,POT,NULL,1,"857,882199764",41,
5406,41396,41396004,HUILA,LA PLATA,ALTO PATICO,2006,POT,NULL,1,"185,699734696",41,
5353,41396,41396005,HUILA,LA PLATA,ALTO RETIRO.,2006,POT,NULL,1,"2118,66452167",41,
5324,41396,41396006,HUILA,LA PLATA,ALTO RICO,2006,POT,NULL,1,"763,411749977",41,
5396,41396,41396085,HUILA,LA PLATA,ALTO SAN FRANCISCO,2006,POT,NULL,1,"438,638630069",41,
5367,41396,41396007,HUILA,LA PLATA,ALTO SAN ISIDRO,2006,POT,NULL,1,"118,788842225",41,
5327,41396,41396008,HUILA,LA PLATA,ANTONIO NARIÑO,2006,POT,NULL,1,"468,642545607",41,
5335,41396,41396057,HUILA,LA PLATA,ANTONIO NARIÑO (41396057),2006,POT,REPETIDA EN LOS INSUMOS,1,"2661,97228014",41,
5409,41396,41396009,HUILA,LA PLATA,ASERRATE,2006,POT,CON CENTRO POBLADO,1,"741,087295724",41,
5392,41396,41396010,HUILA,LA PLATA,BAJO CAÑADA,2006,POT,NULL,1,"693,840306394",41,
5356,41396,41396011,HUILA,LA PLATA,BAJO MOSCOPAN,2006,POT,NULL,1,"335,067381726",41,
5326,41396,41396012,HUILA,LA PLATA,BAJO PESCADOR SAN RAFAEL,2006,POT,NULL,1,"923,228993528",41,
5325,41396,41396013,HUILA,LA PLATA,BAJO RICO,2006,POT,NULL,1,"292,159626663",41,
5331,41396,41396014,HUILA,LA PLATA,BAJO VILLA MERCEDES,2006,POT,NULL,1,"646,996749866",41,
6054,41396,41396102,HUILA,LA PLATA,BALDIOS,2006,POT 2013,NULL,1,"1496,51354065",41,
5312,41396,41396016,HUILA,LA PLATA,BELEN,2006,POT,CON CENTRO POBLADO,1,"573,195473013",41,
5361,41396,41396017,HUILA,LA PLATA,BELGICA,2006,POT,NULL,1,"857,905829412",41,
5336,41396,41396018,HUILA,LA PLATA,BELLA VISTA,2006,POT,NULL,1,"389,021695134",41,
5397,41396,41396019,HUILA,LA PLATA,BETANIA,2006,POT,NULL,1,"739,488546824",41,
5344,41396,41396020,HUILA,LA PLATA,BUENOS AIRES,2006,POT,NULL,1,"534,193970621",41,
5318,41396,41396021,HUILA,LA PLATA,CACHIPAY,2006,POT,NULL,1,"631,930246341",41,
5401,41396,41396022,HUILA,LA PLATA,CANSARROSINES,2006,POT,NULL,1,"747,203288165",41,
5371,41396,41396023,HUILA,LA PLATA,CHILICAMBE,2006,POT,NULL,1,"940,295182801",41,
5373,41396,41396024,HUILA,LA PLATA,CORAL NUEVA,2006,POT,NULL,1,"743,187598004",41,
5364,41396,41396025,HUILA,LA PLATA,DOS AGUAS,2006,POT,NULL,1,"3684,83609266",41,
5314,41396,41396026,HUILA,LA PLATA,EL ARRAYAN,2006,POT,NULL,1,"615,90048053",41,
5374,41396,41396027,HUILA,LA PLATA,EL BOSQUE,2006,POT,NULL,1,"444,124122146",41,
5388,41396,41396028,HUILA,LA PLATA,EL CABUYAL,2006,POT,NULL,1,"456,921130129",41,
5378,41396,41396029,HUILA,LA PLATA,EL CARMELO,2006,POT,NULL,1,"996,553352168",41,
5334,41396,41396030,HUILA,LA PLATA,EL CARMEN,2006,POT 2013,NULL,1,"722,659660372",41,
5360,41396,41396031,HUILA,LA PLATA,EL CEDRO,2006,POT,NULL,1,"363,202911786",41,
5380,41396,41396032,HUILA,LA PLATA,EL CERRITO,2006,POT,NULL,1,"1096,95253341",41,
5355,41396,41396033,HUILA,LA PLATA,EL CHOCO,2006,POT,NULL,1,"221,75788455",41,
5311,41396,41396034,HUILA,LA PLATA,EL CONGRESO,2006,POT 2013,NULL,1,"1523,95374835",41,
5376,41396,41396035,HUILA,LA PLATA,EL CORAL,2006,POT,NULL,1,"1141,33786746",41,
5390,41396,41396036,HUILA,LA PLATA,EL ESCRIBANO,2006,POT,NULL,1,"277,849630003",41,
5366,41396,41396037,HUILA,LA PLATA,EL JAZMIN,2006,POT,NULL,1,"201,611406496",41,
5389,41396,41396038,HUILA,LA PLATA,EL LIBANO,2006,POT,NULL,1,"6627,20618935",41,
5369,41396,41396039,HUILA,LA PLATA,EL LIMON,2006,POT,NULL,1,"343,419170671",41,
5317,41396,41396040,HUILA,LA PLATA,EL MADRIÑAL,2006,POT,NULL,1,"512,107069726",41,
5365,41396,41396041,HUILA,LA PLATA,EL PARAISO,2006,POT,NULL,1,"183,281333776",41,
5408,41396,41396042,HUILA,LA PLATA,EL PATICO,2006,POT,NULL,1,"404,975136716",41,
5340,41396,41396043,HUILA,LA PLATA,EL PERICO,2006,POT,NULL,1,"833,275150001",41,
5321,41396,41396044,HUILA,LA PLATA,EL PESCADO,2006,POT,NULL,1,"369,963049825",41,
5330,41396,41396045,HUILA,LA PLATA,EL PORVENIR,2006,POT,NULL,1,"417,692045108",41,
5368,41396,41396046,HUILA,LA PLATA,EL RETIRO,2006,POT,NULL,1,"1436,74924432",41,
5387,41396,41396047,HUILA,LA PLATA,EL ROSAL,2006,POT,NULL,1,"2540,97551024",41,
5377,41396,41396049,HUILA,LA PLATA,EL TABLON,2006,POT,NULL,1,"456,419978116",41,
5346,41396,41396050,HUILA,LA PLATA,EL TRIUNFO,2006,POT,NULL,1,"476,229958718",41,
5382,41396,41396051,HUILA,LA PLATA,FATIMA,2006,POT,NULL,1,"501,914101122",41,
5407,41396,41396053,HUILA,LA PLATA,GETZEN,2006,POT,NULL,1,"1728,40641357",41,
5384,41396,41396054,HUILA,LA PLATA,INSPECCION SAN ANDRES,2006,POT,CON CENTRO POBLADO,1,"649,272665801",41,
5328,41396,41396055,HUILA,LA PLATA,LA AURORA,2006,POT,NULL,1,"644,154902874",41,
5379,41396,41396056,HUILA,LA PLATA,LA AZUFRADA,2006,POT,NULL,1,"348,085345092",41,
5342,41396,41396058,HUILA,LA PLATA,LA ESMERALDA,2006,POT,REPETIDA EN LOS INSUMOS,1,"430,369224156",41,
5393,41396,41396059,HUILA,LA PLATA,LA ESPERANZA,2006,POT,NULL,1,"242,329591722",41,
5313,41396,41396060,HUILA,LA PLATA,LA ESTACION,2006,POT,NULL,1,"1216,83820948",41,
5383,41396,41396061,HUILA,LA PLATA,LA ESTRELLA,2006,POT,NULL,1,"1471,92579476",41,
5323,41396,41396062,HUILA,LA PLATA,LA FLORIDA,2006,POT,NULL,1,"586,04440461",41,
5345,41396,41396063,HUILA,LA PLATA,LA GUINEA,2006,POT,NULL,1,"216,526478251",41,
5403,41396,41396064,HUILA,LA PLATA,LA LINDOSA,2006,POT,NULL,1,"1373,91875901",41,
5316,41396,41396065,HUILA,LA PLATA,LA MARIA,2006,POT,NULL,1,"1894,17235292",41,
5402,41396,41396066,HUILA,LA PLATA,LA MESA,2006,POT,NULL,1,"1500,17879234",41,
5386,41396,41396067,HUILA,LA PLATA,LA MORENA,2006,POT,NULL,1,"593,067904848",41,
5404,41396,41396068,HUILA,LA PLATA,LA MURALLA,2006,POT,NULL,1,"799,945604287",41,
5349,41396,41396069,HUILA,LA PLATA,LA PALMA,2006,POT,NULL,1,"317,066073546",41,
5315,41396,41396070,HUILA,LA PLATA,LA REFORMA,2006,POT,NULL,1,"395,399641682",41,
5319,41396,41396071,HUILA,LA PLATA,LA UNION,2006,POT,NULL,1,"318,254246224",41,
5405,41396,41396072,HUILA,LA PLATA,LADERAS,2006,POT,NULL,1,"934,261218911",41,
5320,41396,41396073,HUILA,LA PLATA,LAS ACACIAS,2006,POT,NULL,1,"156,43818434",41,
5362,41396,41396074,HUILA,LA PLATA,LAS BRISAS,2006,POT,NULL,1,"521,44198854",41,
5385,41396,41396075,HUILA,LA PLATA,LAS MERCEDES,2006,POT,NULL,1,"1066,20502074",41,
5359,41396,41396076,HUILA,LA PLATA,LAS ORQUIDEAS,2006,POT,NULL,1,"111,188483855",41,
5357,41396,41396077,HUILA,LA PLATA,LOS ALPES,2006,POT,NULL,1,"58,7431281873",41,
5399,41396,41396078,HUILA,LA PLATA,LOS ANGELES,2006,POT,NULL,1,"327,912787384",41,
5347,41396,41396079,HUILA,LA PLATA,LOS LAURELES,2006,POT,NULL,1,"167,781866605",41,
5322,41396,41396080,HUILA,LA PLATA,LOS SAUCES,2006,POT,NULL,1,"314,792556863",41,
5395,41396,41396081,HUILA,LA PLATA,LUCITANIA,2006,POT,NULL,1,"561,354726473",41,
6055,41396,41396103,HUILA,LA PLATA,MONTE BELLO,2006,POT 2013,NULL,1,"715,402790568",41,
5394,41396,41396083,HUILA,LA PLATA,PANORAMA,2006,POT,NULL,1,"1083,614288",41,
5400,41396,41396084,HUILA,LA PLATA,SAN FRANCISCO,2006,POT,NULL,1,"529,109027269",41,
5375,41396,41396086,HUILA,LA PLATA,SAN ISIDRO,2006,POT,NULL,1,"232,171543371",41,
5332,41396,41396087,HUILA,LA PLATA,SAN JOSE DE JUNTAS,2006,POT,NULL,1,"802,25254294",41,
5381,41396,41396088,HUILA,LA PLATA,SAN JUAN,2006,POT,NULL,1,"196,137165739",41,
5370,41396,41396089,HUILA,LA PLATA,SAN MARTIN,2006,POT,NULL,1,"779,384636206",41,
5352,41396,41396090,HUILA,LA PLATA,SAN MATEO,2006,POT,NULL,1,"496,598718131",41,
5341,41396,41396091,HUILA,LA PLATA,SAN MIGUEL,2006,POT,NULL,1,"1487,16205177",41,
5343,41396,41396092,HUILA,LA PLATA,SAN SEBASTIAN,2006,POT,NULL,1,"746,840724443",41,
5348,41396,41396094,HUILA,LA PLATA,SANTA MARTA,2006,POT,NULL,1,"2037,6527463",41,
5329,41396,41396096,HUILA,LA PLATA,TESORITO,2006,POT,NULL,1,"440,706938783",41,
5351,41396,41396097,HUILA,LA PLATA,VILLA COLOMBIA,2006,POT,NULL,1,"350,778051483",41,
5372,41396,41396098,HUILA,LA PLATA,VILLA DE LEYVA,2006,POT,NULL,1,"118,984773724",41,
5338,41396,41396099,HUILA,LA PLATA,VILLA ESPERANZA,2006,POT,NULL,1,"471,328296805",41,
5337,41396,41396101,HUILA,LA PLATA,VILLA MERCEDES,2006,POT,NULL,1,"765,390197337",41,
18925,54398,54398001,NORTE DE SANTANDER,LA PLAYA,ALGARROBOS,2009,EOT LA PLAYA,NULL,1,"383,444726131",54,
18917,54398,54398025,NORTE DE SANTANDER,LA PLAYA,ALTO DE LA PEÑA,2009,EOT LA PLAYA,NULL,1,"559,477325966",54,
18902,54398,54398002,NORTE DE SANTANDER,LA PLAYA,ALTO DEL BUEY,2009,EOT LA PLAYA,NULL,1,"989,942941047",54,
18927,54398,54398003,NORTE DE SANTANDER,LA PLAYA,ALTO VIEJO,2009,EOT LA PLAYA,NULL,1,"307,024882355",54,
18919,54398,54398004,NORTE DE SANTANDER,LA PLAYA,ARATOQUE,2009,EOT LA PLAYA,NULL,1,"537,369811438",54,
18920,54398,54398005,NORTE DE SANTANDER,LA PLAYA,ASPASICA,2009,EOT LA PLAYA,NULL,1,"169,425779961",54,
18923,54398,54398006,NORTE DE SANTANDER,LA PLAYA,CAPELLANIA,2009,EOT LA PLAYA,NULL,1,"733,425448287",54,
18890,54398,54398007,NORTE DE SANTANDER,LA PLAYA,CARRIZAL,2009,EOT LA PLAYA,NULL,1,"265,35864651",54,
18928,54398,54398008,NORTE DE SANTANDER,LA PLAYA,CLAVELINO,2009,EOT LA PLAYA,NULL,1,"363,240293618",54,
18924,54398,54398009,NORTE DE SANTANDER,LA PLAYA,CORRAL VIEJO,2009,EOT LA PLAYA,NULL,1,"550,797813726",54,
18926,54398,54398011,NORTE DE SANTANDER,LA PLAYA,EL PEDREGAL,2009,EOT LA PLAYA,NULL,1,"563,378542827",54,
18929,54398,54398012,NORTE DE SANTANDER,LA PLAYA,EL SALERO,2009,EOT LA PLAYA,NULL,1,"643,393930537",54,
18916,54398,54398013,NORTE DE SANTANDER,LA PLAYA,EL TABACAL,2009,EOT LA PLAYA,NULL,1,"192,668119952",54,
18894,54398,54398014,NORTE DE SANTANDER,LA PLAYA,EL TUNAL,2009,EOT LA PLAYA,NULL,1,"338,017318017",54,
18931,54398,54398015,NORTE DE SANTANDER,LA PLAYA,ESPERANCITA,2009,EOT LA PLAYA,NULL,1,"1225,58354673",54,
18913,54398,54398016,NORTE DE SANTANDER,LA PLAYA,FATIMA,2009,EOT LA PLAYA,NULL,1,"493,49267821",54,
18911,54398,54398017,NORTE DE SANTANDER,LA PLAYA,GUARINAS,2009,EOT LA PLAYA,NULL,1,"477,613643245",54,
18915,54398,54398018,NORTE DE SANTANDER,LA PLAYA,GUARUMAL,2009,EOT LA PLAYA,NULL,1,"283,964518913",54,
18912,54398,54398019,NORTE DE SANTANDER,LA PLAYA,GUAYABÓN,2009,EOT LA PLAYA,NULL,1,"906,988164728",54,
18888,54398,54398020,NORTE DE SANTANDER,LA PLAYA,LA CHORRERA,2009,EOT LA PLAYA,NULL,1,"440,583124721",54,
18909,54398,54398021,NORTE DE SANTANDER,LA PLAYA,LA ESMERALDA,2009,EOT LA PLAYA,NULL,1,"765,360841166",54,
18930,54398,54398022,NORTE DE SANTANDER,LA PLAYA,LA ESPERANZA,2009,EOT LA PLAYA,NULL,1,"813,941456719",54,
18904,54398,54398023,NORTE DE SANTANDER,LA PLAYA,LA HONDA,2009,EOT LA PLAYA,NULL,1,"641,71447936",54,
18918,54398,54398024,NORTE DE SANTANDER,LA PLAYA,LA LEGÍA,2009,EOT LA PLAYA,NULL,1,"653,097285037",54,
18922,54398,54398026,NORTE DE SANTANDER,LA PLAYA,LA MESA,2009,EOT LA PLAYA,NULL,1,"582,899071836",54,
18914,54398,54398027,NORTE DE SANTANDER,LA PLAYA,LA PEÑA,2009,EOT LA PLAYA,NULL,1,"383,318378913",54,
18907,54398,54398028,NORTE DE SANTANDER,LA PLAYA,LA TERNERA,2009,EOT LA PLAYA,NULL,1,"257,186071406",54,
18896,54398,54398029,NORTE DE SANTANDER,LA PLAYA,LAS AGUADAS,2009,EOT LA PLAYA,NULL,1,"366,188392847",54,
18893,54398,54398030,NORTE DE SANTANDER,LA PLAYA,LAS GUAMAS,2009,EOT LA PLAYA,NULL,1,"476,781654528",54,
18932,54398,54398031,NORTE DE SANTANDER,LA PLAYA,LLANO GRANDE,2009,EOT LA PLAYA,NULL,1,"626,845984137",54,
18906,54398,54398032,NORTE DE SANTANDER,LA PLAYA,LOS CACAOS,2009,EOT LA PLAYA,NULL,1,"301,192954918",54,
18905,54398,54398033,NORTE DE SANTANDER,LA PLAYA,LOS CURITOS,2009,EOT LA PLAYA,NULL,1,"194,059935598",54,
18901,54398,54398035,NORTE DE SANTANDER,LA PLAYA,MESARRICA,2009,EOT LA PLAYA,NULL,1,"1393,25716745",54,
18910,54398,54398036,NORTE DE SANTANDER,LA PLAYA,MIRAFLORES,2009,EOT LA PLAYA,NULL,1,"257,191614244",54,
18892,54398,54398037,NORTE DE SANTANDER,LA PLAYA,MONTECITOS,2009,EOT LA PLAYA,NULL,1,"330,204279861",54,
18921,54398,54398038,NORTE DE SANTANDER,LA PLAYA,MONTELARGO,2009,EOT LA PLAYA,NULL,1,"294,461691155",54,
18908,54398,54398039,NORTE DE SANTANDER,LA PLAYA,PIRITAMA,2009,EOT LA PLAYA,NULL,1,"398,909281239",54,
18895,54398,54398040,NORTE DE SANTANDER,LA PLAYA,QUEBRADA ARRIBA,2009,EOT LA PLAYA,NULL,1,"510,078636014",54,
18897,54398,54398041,NORTE DE SANTANDER,LA PLAYA,REVENTÓN,2009,EOT LA PLAYA,NULL,1,"398,777937978",54,
34454,54398,54398042,NORTE DE SANTANDER,LA PLAYA,ROSA BLANCA,2009,EOT LA PLAYA,NULL,1,"559,574873116",54,
18933,54398,54398043,NORTE DE SANTANDER,LA PLAYA,SAN PEDRO,2009,EOT LA PLAYA,NULL,1,"566,990774724",54,
18899,54398,54398044,NORTE DE SANTANDER,LA PLAYA,SANTA BÁRBARA,2009,EOT LA PLAYA,NULL,1,"466,526038708",54,
18903,54398,54398045,NORTE DE SANTANDER,LA PLAYA,SUCRE,2009,EOT LA PLAYA,NULL,1,"561,694751277",54,
18891,54398,54398046,NORTE DE SANTANDER,LA PLAYA,TUNJA,2009,EOT LA PLAYA,NULL,1,"656,30024178",54,
16734,99524,99524001,VICHADA,LA PRIMAVERA,RISARALDA AGUAS CLARAS,2013,CODIGO POSTAL,NULL,1,"455822,338677",99,
16743,99524,99524005,VICHADA,LA PRIMAVERA,SAN JULIAN,INDF,ESRI,NULL,1,"58955,8658202",99,CAMBIO DE FORMA POR LIMITE MUNICIPAL OFICIAL IGAC 2016
16735,99524,99524004,VICHADA,LA PRIMAVERA,SIN DEFINIR,2013,CODIGO POSTAL,NULL,1,"224469,892407",99,
16744,99524,99524003,VICHADA,LA PRIMAVERA,SIN DEFINIR (99524003),2013,CODIGO POSTAL,NULL,1,"552336,753091",99,
4059,85136,85136001,CASANARE,LA SALINA,ARENAL,1999,ALCALDIA MUNICIPAL,NULL,1,"325,043847533",85,
4066,85136,85136002,CASANARE,LA SALINA,CHINVAQUE,1999,ALCALDIA MUNICIPAL,NULL,1,"7763,08855999",85,
4062,85136,85136003,CASANARE,LA SALINA,CUROS,1999,ALCALDIA MUNICIPAL,NULL,1,"1833,10961585",85,
34303,85136,85136004,CASANARE,LA SALINA,EL CENTRO,1999,ALCALDIA MUNICIPAL,NULL,1,"2908,34732971",85,
4064,85136,85136005,CASANARE,LA SALINA,LOS COLORADOS,1999,ALCALDIA MUNICIPAL,NULL,1,"1391,114361",85,
4061,85136,85136006,CASANARE,LA SALINA,LOS PAPAYOS,1999,ALCALDIA MUNICIPAL,NULL,1,"566,440741921",85,
4065,85136,85136007,CASANARE,LA SALINA,RIO NEGRO,1999,ALCALDIA MUNICIPAL,NULL,1,"4337,06796135",85,
4060,85136,85136008,CASANARE,LA SALINA,RODRIGOQUE,1999,ALCALDIA MUNICIPAL,NULL,1,"853,34640278",85,
32986,19392,19392004,CAUCA,LA SIERRA,ALTO DE LA JAGUA,2017,DANE,NULL,1,"494,689219558",19,EDITADO POR POT 2014
33017,19392,19392043,CAUCA,LA SIERRA,APARTADEROS,2017,DANE,NULL,1,"801,029335829",19,EDITADO POR POT 2014
33010,19392,19392036,CAUCA,LA SIERRA,BUENOS AIRES,2017,DANE,NULL,1,"225,243363559",19,EDITADO POR POT 2014
33001,19392,19392028,CAUCA,LA SIERRA,CAMPO BELLO,2017,DANE,NULL,1,"213,068841006",19,EDITADO POR POT 2014
32984,19392,19392013,CAUCA,LA SIERRA,CHORRITOS,2017,DANE,NULL,1,"904,040474757",19,EDITADO POR POT 2014
32987,19392,19392015,CAUCA,LA SIERRA,CHORRITOS (19392015),2017,DANE,NULL,1,"75,5620290388",19,EDITADO POR POT 2014
33007,19392,19392033,CAUCA,LA SIERRA,EL ESTORAQUE,2017,DANE,NULL,1,"56,0917891413",19,EDITADO POR POT 2014
33023,19392,19392049,CAUCA,LA SIERRA,EL GINDAL,2017,DANE,NULL,1,"314,253377801",19,EDITADO POR POT 2014
32312,19392,19392003,CAUCA,LA SIERRA,EL GUAMBITO,2017,DANE,NULL,1,"1680,25468698",19,MODIFICADO POR POT 2014
32991,19392,19392005,CAUCA,LA SIERRA,EL JIGUAL,2017,DANE,NULL,1,"302,837618224",19,MODIFICADO POR POT 2014
33005,19392,19392031,CAUCA,LA SIERRA,EL JIGUAL (19392031),2017,DANE,NULL,1,"69,0602396801",19,EDITADO POR POT 2014
32992,19392,19392019,CAUCA,LA SIERRA,EL LLANO,2017,DANE,NULL,1,"421,3505632",19,EDITADO POR POT 2014
33000,19392,19392027,CAUCA,LA SIERRA,EL MORAL,2017,DANE,NULL,1,"73,2969405791",19,EDITADO POR POT 2014
33002,19392,19392029,CAUCA,LA SIERRA,EL NARANJAL,2017,DANE,NULL,1,"92,3410488376",19,EDITADO POR POT 2014
33009,19392,19392035,CAUCA,LA SIERRA,EL OSO,2017,DANE,NULL,1,"124,612530434",19,EDITADO POR POT 2014
32999,19392,19392026,CAUCA,LA SIERRA,EL PARAISO,2017,DANE,NULL,1,"235,832028891",19,EDITADO POR POT 2014
33021,19392,19392047,CAUCA,LA SIERRA,EL PEÑON,2017,DANE,NULL,1,"177,864112134",19,EDITADO POR POT 2014
32994,19392,19392021,CAUCA,LA SIERRA,EL RETIRO,2017,DANE,NULL,1,"134,236991003",19,EDITADO POR POT 2014
32982,19392,19392001,CAUCA,LA SIERRA,EL RINCONSITO,2017,DANE,NULL,1,"260,068779402",19,MODIFICADO POR POT 2014
32996,19392,19392023,CAUCA,LA SIERRA,EL SALERO,2017,DANE,NULL,1,"394,581517702",19,EDITADO POR POT 2014
33003,19392,19392008,CAUCA,LA SIERRA,EL TUNEL,2017,DANE,NULL,1,"213,404116619",19,MODIFICADO POR POT 2014
32314,19392,19392007,CAUCA,LA SIERRA,FRONTINO ALTO,2017,DANE,NULL,1,"414,111204516",19,MODIFICADO POR POT 2014
33025,19392,19392051,CAUCA,LA SIERRA,FRONTINO BAJO,2017,DANE,NULL,1,"154,356540844",19,EDITADO POR POT 2014
33020,19392,19392046,CAUCA,LA SIERRA,GUACHICONO,2017,DANE,NULL,1,"140,216977985",19,EDITADO POR POT 2014
32985,19392,19392014,CAUCA,LA SIERRA,JUANA CASTAÑA,2017,DANE,NULL,1,"285,977167517",19,EDITADO POR POT 2014
32993,19392,19392020,CAUCA,LA SIERRA,LA PALMA,2017,DANE,NULL,1,"838,159619115",19,EDITADO POR POT 2014
32313,19392,19392002,CAUCA,LA SIERRA,LAMEDERO,2017,DANE,NULL,1,"1001,00810994",19,MODIFICADO POR POT 2014
33013,19392,19392039,CAUCA,LA SIERRA,LAS DELICIAS,2017,DANE,NULL,1,"138,109475561",19,EDITADO POR POT 2014
33006,19392,19392032,CAUCA,LA SIERRA,LOMA GRANDE,2017,DANE,NULL,1,"107,699064246",19,EDITADO POR POT 2014
33018,19392,19392044,CAUCA,LA SIERRA,LOS ARBOLES,2017,DANE,NULL,1,"727,150744687",19,EDITADO POR POT 2014
33019,19392,19392045,CAUCA,LA SIERRA,NUEVA ESPERANZA,2017,DANE,NULL,1,"484,748842639",19,EDITADO POR POT 2014
32997,19392,19392024,CAUCA,LA SIERRA,PALO GRANDE,2017,DANE,NULL,1,"185,594179217",19,EDITADO POR POT 2014
33014,19392,19392040,CAUCA,LA SIERRA,PALO SEMBRADO,2017,DANE,NULL,1,"110,67516819",19,EDITADO POR POT 2014
32995,19392,19392022,CAUCA,LA SIERRA,PRIMAVERA,2017,DANE,NULL,1,"278,969120301",19,EDITADO POR POT 2014
33008,19392,19392034,CAUCA,LA SIERRA,PROVIDENCIA,2017,DANE,NULL,1,"208,210168966",19,EDITADO POR POT 2014
32983,19392,19392012,CAUCA,LA SIERRA,PUERTA GRANDE,2017,DANE,NULL,1,"309,069871816",19,EDITADO POR POT 2014
33012,19392,19392038,CAUCA,LA SIERRA,QUEBRADA  AZUL,2017,DANE,NULL,1,"194,652314277",19,EDITADO POR POT 2014
33024,19392,19392050,CAUCA,LA SIERRA,SABALETAS,2017,DANE,NULL,1,"248,180886789",19,EDITADO POR POT 2014
33004,19392,19392030,CAUCA,LA SIERRA,SAN ANDRES,2017,DANE,NULL,1,"114,233292887",19,EDITADO POR POT 2014
32989,19392,19392017,CAUCA,LA SIERRA,SAN LORENZO,2017,DANE,NULL,1,"383,524876411",19,EDITADO POR POT 2014
32310,19392,19392009,CAUCA,LA SIERRA,SAN PEDRO BAJO,2017,DANE,NULL,1,"1441,52140943",19,EDITADO POR POT 2014
32990,19392,19392018,CAUCA,LA SIERRA,SAN PEFRO ALTO,2017,DANE,NULL,1,"817,718307666",19,EDITADO POR POT 2014
32311,19392,19392010,CAUCA,LA SIERRA,SANTA LUCIA,2017,DANE,NULL,1,"817,533797867",19,EDITADO POR POT 2014
32998,19392,19392025,CAUCA,LA SIERRA,SANTA MARTA,2017,DANE,NULL,1,"319,549346581",19,EDITADO POR POT 2014
33011,19392,19392037,CAUCA,LA SIERRA,SAPONGO,2017,DANE,NULL,1,"100,362051733",19,EDITADO POR POT 2014
33022,19392,19392048,CAUCA,LA SIERRA,TARUCA,2017,DANE,NULL,1,"489,580420366",19,EDITADO POR POT 2014
33015,19392,19392041,CAUCA,LA SIERRA,TORRES,2017,DANE,NULL,1,"233,106952289",19,EDITADO POR POT 2014
32315,19392,19392011,CAUCA,LA SIERRA,VILLEGAS,2017,DANE,NULL,1,"575,636522585",19,EDITADO POR POT 2014
6224,63401,63401002,QUINDÍO,LA TEBAIDA,EL CINCO,2010,POT LA TEBAIDA,NULL,1,"2193,33234087",63,
6228,63401,63401003,QUINDÍO,LA TEBAIDA,EL EDEN,2010,POT LA TEBAIDA,NULL,1,"244,327662494",63,
6229,63401,63401004,QUINDÍO,LA TEBAIDA,EL GUAYABO,2010,POT LA TEBAIDA,NULL,1,"92,0651233773",63,
